Preliminary Day-ahead Scheduling Reserve Summary
Month:,"May, 2011" ,Report Creation Timestamp (EPT):, 03/05/2013 11:35:44 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
05/10/2011 24,05/11/2011 04,.000,65568.115000,4290.500,.00,4290.500
05/11/2011 01,05/11/2011 05,.000,60534.616000,4528.800,.00,4528.800
05/11/2011 02,05/11/2011 06,.000,57240.057000,4579.400,.00,4579.400
05/11/2011 03,05/11/2011 07,.000,55476.322000,4590.600,.00,4590.600
05/11/2011 04,05/11/2011 08,.000,54688.692000,4632.800,.00,4632.800
05/11/2011 05,05/11/2011 09,.000,55273.934000,4561.400,.00,4561.400
05/11/2011 06,05/11/2011 10,.000,58454.737000,4437.300,.00,4437.300
05/11/2011 07,05/11/2011 11,.000,64766.869000,4591.500,.00,4591.500
05/11/2011 08,05/11/2011 12,.000,69972.875000,4416.000,.00,4416.000
05/11/2011 09,05/11/2011 13,.000,73025.815000,4321.900,.00,4321.900
05/11/2011 10,05/11/2011 14,.000,75420.410000,4298.800,.00,4298.800
05/11/2011 11,05/11/2011 15,.010,77682.932000,4159.200,41.64,4159.200
05/11/2011 12,05/11/2011 16,.010,79565.591000,3928.900,39.32,3928.900
05/11/2011 13,05/11/2011 17,.010,81193.097000,3956.100,39.59,3956.100
05/11/2011 14,05/11/2011 18,.010,82806.274000,3936.500,39.37,3936.500
05/11/2011 15,05/11/2011 19,.020,83732.043000,3866.700,77.34,3866.700
05/11/2011 16,05/11/2011 20,.020,84229.648000,3867.600,77.36,3867.600
05/11/2011 17,05/11/2011 21,.020,84898.401000,3870.600,77.42,3870.600
05/11/2011 18,05/11/2011 22,.020,84808.398000,3866.500,77.34,3866.500
05/11/2011 19,05/11/2011 23,.010,83388.866000,4117.000,41.20,4117.000
05/11/2011 20,05/12/2011 00,.010,81628.336000,4177.900,41.81,4177.900
05/11/2011 21,05/12/2011 01,.010,82524.675000,3893.600,38.97,3893.600
05/11/2011 22,05/12/2011 02,.010,81245.413000,4077.800,40.83,4077.800
05/11/2011 23,05/12/2011 03,.000,74851.595000,4210.100,.00,4210.100
05/11/2011 24,05/12/2011 04,.000,67434.818000,4402.500,.00,4402.500
05/12/2011 01,05/12/2011 05,.000,62015.600000,5048.900,.00,5048.900
05/12/2011 02,05/12/2011 06,.000,58650.049000,5130.400,.00,5130.400
05/12/2011 03,05/12/2011 07,.000,56670.901000,5225.200,.00,5225.200
05/12/2011 04,05/12/2011 08,.000,55559.107000,5172.400,.00,5172.400
05/12/2011 05,05/12/2011 09,.000,56012.429000,5224.800,.00,5224.800
05/12/2011 06,05/12/2011 10,.000,59408.996000,5106.500,.00,5106.500
05/12/2011 07,05/12/2011 11,.000,65425.674000,5297.500,.00,5297.500
05/12/2011 08,05/12/2011 12,.000,70552.655000,5275.400,.00,5275.400
05/12/2011 09,05/12/2011 13,.010,73735.138000,5256.500,52.60,5256.500
05/12/2011 10,05/12/2011 14,.020,76183.789000,5257.800,105.15,5257.800
05/12/2011 11,05/12/2011 15,.020,78570.194000,5256.600,105.15,5256.600
05/12/2011 12,05/12/2011 16,.020,80557.984000,5253.100,105.09,5253.100
05/12/2011 13,05/12/2011 17,.020,82347.082000,5254.200,105.09,5254.200
05/12/2011 14,05/12/2011 18,.040,83988.683000,5260.000,210.37,5260.000
05/12/2011 15,05/12/2011 19,.040,85422.996000,5217.900,208.75,5217.900
05/12/2011 16,05/12/2011 20,.040,86097.033000,5221.600,208.85,5221.600
05/12/2011 17,05/12/2011 21,.040,86809.902000,5243.300,209.73,5243.300
05/12/2011 18,05/12/2011 22,.040,86354.743000,5199.600,207.94,5199.600
05/12/2011 19,05/12/2011 23,.020,84796.926000,5253.100,105.07,5253.100
05/12/2011 20,05/13/2011 00,.020,83085.277000,5265.400,105.31,5265.400
05/12/2011 21,05/13/2011 01,.020,83886.531000,5084.300,101.70,5084.300
05/12/2011 22,05/13/2011 02,.020,82354.540000,5081.000,101.62,5081.000
05/12/2011 23,05/13/2011 03,.000,76150.786000,5045.200,.00,5045.200
05/12/2011 24,05/13/2011 04,.000,68732.706000,4979.000,.00,4979.000
05/13/2011 01,05/13/2011 05,.000,62861.411000,4906.900,.00,4906.900
05/13/2011 02,05/13/2011 06,.000,59263.126000,4999.000,.00,4999.000
05/13/2011 03,05/13/2011 07,.000,57289.703000,4999.000,.00,4999.000
05/13/2011 04,05/13/2011 08,.000,56208.997000,4999.000,.00,4999.000
05/13/2011 05,05/13/2011 09,.000,56523.158000,4999.000,.00,4999.000
05/13/2011 06,05/13/2011 10,.000,59731.776000,4999.000,.00,4999.000
05/13/2011 07,05/13/2011 11,.000,65803.926000,5167.000,.00,5167.000
