Preliminary Day-ahead Scheduling Reserve Summary
Month:,"September, 2010" ,Report Creation Timestamp (EPT):, 11/02/2012 08:57:51 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
09/13/2010 10,09/13/2010 14,.000,76980.828000,4988.600,.00,4988.600
09/13/2010 11,09/13/2010 15,.000,79846.999000,4989.500,.00,4989.500
09/13/2010 12,09/13/2010 16,.000,82382.284000,4994.400,.00,4994.400
09/13/2010 13,09/13/2010 17,.000,84451.582000,5004.500,.00,5004.500
09/13/2010 14,09/13/2010 18,.000,86774.133000,4997.500,.00,4997.500
09/13/2010 15,09/13/2010 19,.010,88645.427000,5009.600,50.11,5009.600
09/13/2010 16,09/13/2010 20,.010,89982.247000,5009.500,50.09,5009.500
09/13/2010 17,09/13/2010 21,.040,90867.187000,5009.600,200.36,5009.600
09/13/2010 18,09/13/2010 22,.010,90718.096000,5009.600,50.13,5009.600
09/13/2010 19,09/13/2010 23,.000,88551.422000,5009.400,.00,5009.400
09/13/2010 20,09/14/2010 00,.000,87119.970000,4748.400,.00,4748.400
09/13/2010 21,09/14/2010 01,.000,87439.787000,4551.500,.00,4551.500
09/13/2010 22,09/14/2010 02,.000,82694.210000,4539.500,.00,4539.500
09/13/2010 23,09/14/2010 03,.000,75763.530000,4550.700,.00,4550.700
09/13/2010 24,09/14/2010 04,.000,68738.360000,4561.300,.00,4561.300
09/14/2010 01,09/14/2010 05,.000,63001.176000,5306.400,.00,5306.400
09/14/2010 02,09/14/2010 06,.000,59659.617000,5379.200,.00,5379.200
09/14/2010 03,09/14/2010 07,.000,57734.197000,5358.300,.00,5358.300
09/14/2010 04,09/14/2010 08,.000,56672.276000,5358.300,.00,5358.300
09/14/2010 05,09/14/2010 09,.000,57234.565000,5379.000,.00,5379.000
09/14/2010 06,09/14/2010 10,.000,60405.304000,5375.200,.00,5375.200
09/14/2010 07,09/14/2010 11,.000,67295.245000,5354.100,.00,5354.100
09/14/2010 08,09/14/2010 12,.000,71367.218000,5501.400,.00,5501.400
09/14/2010 09,09/14/2010 13,.000,74629.328000,5508.100,.00,5508.100
09/14/2010 10,09/14/2010 14,.000,78012.682000,5507.200,.00,5507.200
09/14/2010 11,09/14/2010 15,.000,81030.311000,5523.000,.00,5523.000
09/14/2010 12,09/14/2010 16,.000,83429.660000,5527.100,.00,5527.100
09/14/2010 13,09/14/2010 17,.000,85284.623000,5531.800,.00,5531.800
