Preliminary Day-ahead Scheduling Reserve Summary
Month:,"September, 2009" ,Report Creation Timestamp (EPT):, 09/07/2011 11:39:03 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
09/10/2009 18,09/10/2009 22,.040,83020.188000,5103.500,204.13,5103.500
09/10/2009 19,09/10/2009 23,.010,81787.827000,5056.600,50.58,5056.600
09/10/2009 20,09/11/2009 00,.000,82016.594000,5100.500,.00,5100.500
09/10/2009 21,09/11/2009 01,.010,82673.448000,5083.400,50.85,5083.400
09/10/2009 22,09/11/2009 02,.000,79172.915000,5115.400,.00,5115.400
09/10/2009 23,09/11/2009 03,.000,73257.329000,5122.300,.00,5122.300
09/10/2009 24,09/11/2009 04,.000,67091.529000,5113.300,.00,5113.300
09/11/2009 01,09/11/2009 05,.000,62026.549000,5182.100,.00,5182.100
09/11/2009 02,09/11/2009 06,.000,58814.776000,5200.100,.00,5200.100
09/11/2009 03,09/11/2009 07,.000,56910.853000,5145.200,.00,5145.200
09/11/2009 04,09/11/2009 08,.000,55941.279000,5161.900,.00,5161.900
09/11/2009 05,09/11/2009 09,.000,56277.863000,5161.900,.00,5161.900
09/11/2009 06,09/11/2009 10,.000,58718.886000,5100.800,.00,5100.800
09/11/2009 07,09/11/2009 11,.000,66377.576000,5180.600,.00,5180.600
09/11/2009 08,09/11/2009 12,.000,70980.721000,5105.501,.00,5105.501
09/11/2009 09,09/11/2009 13,.000,73644.886000,5199.100,.00,5199.100
09/11/2009 10,09/11/2009 14,.000,75951.859000,5185.800,.00,5185.800
09/11/2009 11,09/11/2009 15,.000,78220.814000,5202.200,.00,5202.200
09/11/2009 12,09/11/2009 16,.000,79692.641000,5135.300,.00,5135.300
09/11/2009 13,09/11/2009 17,.000,80638.319000,5115.400,.00,5115.400
09/11/2009 14,09/11/2009 18,.040,81661.967000,5113.400,204.53,5113.400
09/11/2009 15,09/11/2009 19,.040,81849.307000,5113.300,204.55,5113.300
09/11/2009 16,09/11/2009 20,.040,81826.207000,5113.400,204.53,5113.400
09/11/2009 17,09/11/2009 21,.040,81841.184000,5113.900,204.60,5113.900
09/11/2009 18,09/11/2009 22,.010,81397.346000,5169.100,51.71,5169.100
09/11/2009 19,09/11/2009 23,.000,79627.035000,5192.500,.00,5192.500
09/11/2009 20,09/12/2009 00,.000,78525.371000,5131.800,.00,5131.800
09/11/2009 21,09/12/2009 01,.000,78443.696000,5197.100,.00,5197.100
09/11/2009 22,09/12/2009 02,.000,75306.835000,5184.800,.00,5184.800
09/11/2009 23,09/12/2009 03,.000,70502.143000,5116.100,.00,5116.100
09/11/2009 24,09/12/2009 04,.000,65016.796000,5107.000,.00,5107.000
09/12/2009 01,09/12/2009 05,.000,60278.613000,4693.200,.00,4693.200
09/12/2009 02,09/12/2009 06,.000,57001.588000,4785.800,.00,4785.800
09/12/2009 03,09/12/2009 07,.000,54869.823000,4753.500,.00,4753.500
09/12/2009 04,09/12/2009 08,.000,53685.946000,4791.200,.00,4791.200
09/12/2009 05,09/12/2009 09,.000,53335.493000,4701.699,.00,4701.699
09/12/2009 06,09/12/2009 10,.000,54161.397000,4811.200,.00,4811.200
09/12/2009 07,09/12/2009 11,.000,56294.129000,4712.400,.00,4712.400
09/12/2009 08,09/12/2009 12,.000,58569.000000,4791.200,.00,4791.200
09/12/2009 09,09/12/2009 13,.000,62498.527000,4703.400,.00,4703.400
09/12/2009 10,09/12/2009 14,.020,66517.606000,4805.800,96.12,4805.800
09/12/2009 11,09/12/2009 15,.040,69545.635000,4788.600,191.50,4788.600
09/12/2009 12,09/12/2009 16,.040,71333.727000,4781.800,191.24,4781.800
09/12/2009 13,09/12/2009 17,.050,72413.934000,4788.800,239.49,4788.800
09/12/2009 14,09/12/2009 18,.050,72569.571000,4788.800,239.50,4788.800
09/12/2009 15,09/12/2009 19,.050,72721.343000,4788.800,239.50,4788.800
09/12/2009 16,09/12/2009 20,.050,72965.999000,4788.900,239.53,4788.900
09/12/2009 17,09/12/2009 21,.050,73161.330000,4789.200,239.58,4789.200
