Preliminary Day-ahead Scheduling Reserve Summary
Month:,"April, 2010" ,Report Creation Timestamp (EPT):, 03/25/2013 11:22:49 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
04/11/2010 16,04/11/2010 20,.000,62419.646000,3881.100,.00,3881.100
04/11/2010 17,04/11/2010 21,.000,63160.606000,3924.700,.00,3924.700
04/11/2010 18,04/11/2010 22,.000,63956.337000,3879.300,.00,3879.300
04/11/2010 19,04/11/2010 23,.000,64199.545000,3513.700,.00,3513.700
04/11/2010 20,04/12/2010 00,.010,65752.717000,3513.800,35.15,3513.800
04/11/2010 21,04/12/2010 01,.040,69494.003000,3443.200,137.68,3443.200
04/11/2010 22,04/12/2010 02,.010,68137.410000,3513.600,35.14,3513.600
04/11/2010 23,04/12/2010 03,.000,63653.675000,3432.700,.00,3432.700
04/11/2010 24,04/12/2010 04,.000,58786.800000,3621.200,.00,3621.200
04/12/2010 01,04/12/2010 05,.000,54985.341000,4047.900,.00,4047.900
04/12/2010 02,04/12/2010 06,.000,52845.422000,4194.400,.00,4194.400
04/12/2010 03,04/12/2010 07,.000,51967.757000,4197.900,.00,4197.900
04/12/2010 04,04/12/2010 08,.000,51778.786000,4186.800,.00,4186.800
04/12/2010 05,04/12/2010 09,.000,53195.005000,4186.800,.00,4186.800
04/12/2010 06,04/12/2010 10,.000,57586.606000,4284.000,.00,4284.000
04/12/2010 07,04/12/2010 11,.000,65562.472000,4921.300,.00,4921.300
04/12/2010 08,04/12/2010 12,.010,70307.464000,4993.100,49.97,4993.100
04/12/2010 09,04/12/2010 13,.010,71926.930000,4976.700,49.78,4976.700
04/12/2010 10,04/12/2010 14,.040,72781.084000,4924.200,196.99,4924.200
04/12/2010 11,04/12/2010 15,.040,73717.171000,4862.000,194.49,4862.000
04/12/2010 12,04/12/2010 16,.040,74048.486000,4966.300,198.64,4966.300
04/12/2010 13,04/12/2010 17,.010,74163.817000,4922.700,49.24,4922.700
04/12/2010 14,04/12/2010 18,.010,74298.935000,4983.600,49.85,4983.600
04/12/2010 15,04/12/2010 19,.010,74039.105000,4946.600,49.48,4946.600
04/12/2010 16,04/12/2010 20,.010,73674.345000,4945.200,49.48,4945.200
04/12/2010 17,04/12/2010 21,.010,73449.573000,5007.300,50.10,5007.300
04/12/2010 18,04/12/2010 22,.010,73012.886000,5007.200,50.09,5007.200
04/12/2010 19,04/12/2010 23,.010,72023.071000,4984.900,49.89,4984.900
04/12/2010 20,04/13/2010 00,.040,72801.468000,4987.900,199.52,4987.900
04/12/2010 21,04/13/2010 01,.040,76039.916000,4071.200,162.82,4071.200
04/12/2010 22,04/13/2010 02,.010,73391.858000,4142.900,41.46,4142.900
04/12/2010 23,04/13/2010 03,.000,67570.542000,4039.500,.00,4039.500
04/12/2010 24,04/13/2010 04,.000,61434.721000,4190.000,.00,4190.000
04/13/2010 01,04/13/2010 05,.000,56950.149000,4006.200,.00,4006.200
04/13/2010 02,04/13/2010 06,.000,54539.175000,4024.200,.00,4024.200
04/13/2010 03,04/13/2010 07,.000,53412.543000,3886.700,.00,3886.700
04/13/2010 04,04/13/2010 08,.000,53158.268000,3890.200,.00,3890.200
04/13/2010 05,04/13/2010 09,.000,54245.651000,3883.200,.00,3883.200
04/13/2010 06,04/13/2010 10,.000,58470.548000,4195.900,.00,4195.900
04/13/2010 07,04/13/2010 11,.000,66405.320000,4853.500,.00,4853.500
04/13/2010 08,04/13/2010 12,.010,71133.538000,4832.600,48.34,4832.600
04/13/2010 09,04/13/2010 13,.040,72740.235000,4808.700,192.31,4808.700
04/13/2010 10,04/13/2010 14,.040,73404.738000,4802.300,192.13,4802.300
04/13/2010 11,04/13/2010 15,.010,74106.511000,4814.000,48.17,4814.000
04/13/2010 12,04/13/2010 16,.010,74393.031000,4814.200,48.16,4814.200
04/13/2010 13,04/13/2010 17,.010,74297.084000,4548.400,45.49,4548.400
04/13/2010 14,04/13/2010 18,.010,74553.698000,4548.400,45.51,4548.400
04/13/2010 15,04/13/2010 19,.010,74185.774000,4548.400,45.48,4548.400
04/13/2010 16,04/13/2010 20,.010,73670.317000,4532.200,45.33,4532.200
04/13/2010 17,04/13/2010 21,.010,73471.864000,4546.400,45.48,4546.400
04/13/2010 18,04/13/2010 22,.010,74004.308000,4505.000,45.06,4505.000
04/13/2010 19,04/13/2010 23,.010,73743.598000,4162.200,41.66,4162.200
04/13/2010 20,04/14/2010 00,.040,74530.880000,4152.100,166.11,4152.100
04/13/2010 21,04/14/2010 01,.040,76614.106000,3666.000,146.63,3666.000
04/13/2010 22,04/14/2010 02,.010,74735.010000,3730.400,37.32,3730.400
04/13/2010 23,04/14/2010 03,.000,69416.017000,3735.000,.00,3735.000
04/13/2010 24,04/14/2010 04,.000,63681.484000,3786.700,.00,3786.700
04/14/2010 01,04/14/2010 05,.000,59310.796000,4281.700,.00,4281.700
04/14/2010 02,04/14/2010 06,.000,57122.002000,4299.700,.00,4299.700
04/14/2010 03,04/14/2010 07,.000,55865.406000,4294.500,.00,4294.500
04/14/2010 04,04/14/2010 08,.000,55705.922000,4299.300,.00,4299.300
04/14/2010 05,04/14/2010 09,.000,57076.941000,4299.300,.00,4299.300
04/14/2010 06,04/14/2010 10,.000,61585.432000,4299.300,.00,4299.300
04/14/2010 07,04/14/2010 11,.010,69428.090000,5080.800,50.85,5080.800
04/14/2010 08,04/14/2010 12,.010,73424.264000,5077.700,50.80,5077.700
04/14/2010 09,04/14/2010 13,.010,74129.689000,5074.700,50.79,5074.700
04/14/2010 10,04/14/2010 14,.040,74266.538000,5034.800,201.38,5034.800
04/14/2010 11,04/14/2010 15,.040,74295.135000,5026.100,201.06,5026.100
04/14/2010 12,04/14/2010 16,.040,74283.601000,5029.000,201.18,5029.000
04/14/2010 13,04/14/2010 17,.010,74109.926000,5075.200,50.78,5075.200
