Preliminary Day-ahead Scheduling Reserve Summary
Month:,"December, 2012" ,Report Creation Timestamp (EPT):, 03/26/2013 11:44:32 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
12/12/2012 10,12/12/2012 15,.000,97776.395000,6708.500,.00,6708.500
12/12/2012 11,12/12/2012 16,.000,96281.362000,6921.500,.00,6921.500
12/12/2012 12,12/12/2012 17,.000,94580.292000,6985.900,.00,6985.900
12/12/2012 13,12/12/2012 18,.000,92893.961000,6985.800,.00,6985.800
12/12/2012 14,12/12/2012 19,.000,90949.650000,6909.600,.00,6909.600
12/12/2012 15,12/12/2012 20,.000,91298.621000,6926.400,.00,6926.400
12/12/2012 16,12/12/2012 21,.000,91653.559000,6969.700,.00,6969.700
12/12/2012 17,12/12/2012 22,.000,95344.820000,6305.300,.00,6305.300
12/12/2012 18,12/12/2012 23,.040,103334.824000,6137.500,245.49,6137.500
12/12/2012 19,12/13/2012 00,.010,105545.561000,6116.000,61.15,6116.000
12/12/2012 20,12/13/2012 01,.010,104882.907000,6004.700,60.04,6004.700
12/12/2012 21,12/13/2012 02,.010,103916.867000,6116.800,61.14,6116.800
12/12/2012 22,12/13/2012 03,.000,100415.217000,6234.300,.00,6234.300
12/12/2012 23,12/13/2012 04,.000,94560.291000,5921.300,.00,5921.300
12/12/2012 24,12/13/2012 05,.000,87810.508000,5921.300,.00,5921.300
12/13/2012 01,12/13/2012 06,.000,82921.300000,5754.500,.00,5754.500
12/13/2012 02,12/13/2012 07,.000,80544.367000,5746.600,.00,5746.600
12/13/2012 03,12/13/2012 08,.000,79539.760000,5754.500,.00,5754.500
12/13/2012 04,12/13/2012 09,.000,79629.051000,5727.500,.00,5727.500
12/13/2012 05,12/13/2012 10,.000,81898.225000,5727.500,.00,5727.500
12/13/2012 06,12/13/2012 11,.000,87470.400000,5754.500,.00,5754.500
12/13/2012 07,12/13/2012 12,.000,97022.943000,6112.400,.00,6112.400
12/13/2012 08,12/13/2012 13,.010,102790.862000,6220.100,62.17,6220.100
12/13/2012 09,12/13/2012 14,.000,101756.925000,6597.600,.00,6597.600
12/13/2012 10,12/13/2012 15,.000,99011.049000,6468.600,.00,6468.600
12/13/2012 11,12/13/2012 16,.000,96612.510000,6694.600,.00,6694.600
12/13/2012 12,12/13/2012 17,.000,93933.493000,6762.500,.00,6762.500
12/13/2012 13,12/13/2012 18,.000,91782.151000,6623.000,.00,6623.000
12/13/2012 14,12/13/2012 19,.000,90389.084000,6792.000,.00,6792.000
12/13/2012 15,12/13/2012 20,.000,89023.091000,6784.000,.00,6784.000
12/13/2012 16,12/13/2012 21,.000,88600.978000,6819.500,.00,6819.500
12/13/2012 17,12/13/2012 22,.000,92038.041000,6339.500,.00,6339.500
12/13/2012 18,12/13/2012 23,.020,101521.964000,6088.900,121.78,6088.900
12/13/2012 19,12/14/2012 00,.020,104323.636000,5954.000,119.10,5954.000
12/13/2012 20,12/14/2012 01,.020,104353.102000,5967.900,119.37,5967.900
12/13/2012 21,12/14/2012 02,.010,103744.322000,5985.600,59.84,5985.600
12/13/2012 22,12/14/2012 03,.000,100875.656000,5986.800,.00,5986.800
12/13/2012 23,12/14/2012 04,.000,95269.732000,5725.800,.00,5725.800
12/13/2012 24,12/14/2012 05,.000,88791.841000,5697.500,.00,5697.500
12/14/2012 01,12/14/2012 06,.000,84253.407000,5863.900,.00,5863.900
12/14/2012 02,12/14/2012 07,.000,82025.681000,5893.200,.00,5893.200
12/14/2012 03,12/14/2012 08,.000,81285.212000,5904.800,.00,5904.800
12/14/2012 04,12/14/2012 09,.000,81728.248000,5977.100,.00,5977.100
12/14/2012 05,12/14/2012 10,.000,83913.720000,5988.800,.00,5988.800
12/14/2012 06,12/14/2012 11,.000,89490.129000,5917.800,.00,5917.800
12/14/2012 07,12/14/2012 12,.000,98894.724000,6326.900,.00,6326.900
12/14/2012 08,12/14/2012 13,.000,104129.992000,6343.800,.00,6343.800
12/14/2012 09,12/14/2012 14,.000,102753.697000,6387.800,.00,6387.800
12/14/2012 10,12/14/2012 15,.000,99319.350000,6332.700,.00,6332.700
