Preliminary Day-ahead Scheduling Reserve Summary
Month:,"August, 2011" ,Report Creation Timestamp (EPT):, 10/03/2012 11:29:42 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
08/09/2011 16,08/09/2011 20,.490,122201.896000,8003.300,3921.62,8003.300
08/09/2011 17,08/09/2011 21,.500,123051.570000,7440.900,3720.45,7440.900
08/09/2011 18,08/09/2011 22,.150,122578.016000,7441.800,1116.39,7441.800
08/09/2011 19,08/09/2011 23,.080,120198.271000,6641.600,531.29,6641.600
08/09/2011 20,08/10/2011 00,.020,115943.097000,6721.400,134.44,6721.400
08/09/2011 21,08/10/2011 01,.040,113041.418000,6555.400,262.25,6555.400
08/09/2011 22,08/10/2011 02,.020,109816.176000,6521.200,130.43,6521.200
08/09/2011 23,08/10/2011 03,.010,101745.728000,6484.600,64.88,6484.600
08/09/2011 24,08/10/2011 04,.000,92776.543000,6532.900,.00,6532.900
08/10/2011 01,08/10/2011 05,.000,85110.672000,6724.000,.00,6724.000
08/10/2011 02,08/10/2011 06,.000,79806.892000,6742.100,.00,6742.100
08/10/2011 03,08/10/2011 07,.000,76257.088000,6840.300,.00,6840.300
08/10/2011 04,08/10/2011 08,.000,74195.049000,6600.900,.00,6600.900
08/10/2011 05,08/10/2011 09,.000,73922.689000,6753.100,.00,6753.100
08/10/2011 06,08/10/2011 10,.000,76384.314000,6627.100,.00,6627.100
08/10/2011 07,08/10/2011 11,.000,80956.025000,7538.900,.00,7538.900
08/10/2011 08,08/10/2011 12,.000,86647.976000,7663.200,.00,7663.200
08/10/2011 09,08/10/2011 13,.000,93275.107000,7289.100,.00,7289.100
08/10/2011 10,08/10/2011 14,.010,99399.593000,7337.200,73.40,7337.200
08/10/2011 11,08/10/2011 15,.020,104804.465000,7536.300,150.74,7536.300
08/10/2011 12,08/10/2011 16,.020,108986.134000,7498.700,150.00,7498.700
08/10/2011 13,08/10/2011 17,.040,111850.471000,7564.200,302.59,7564.200
08/10/2011 14,08/10/2011 18,.050,114682.070000,7592.000,379.69,7592.000
08/10/2011 15,08/10/2011 19,.050,116182.871000,7622.900,381.23,7622.900
08/10/2011 16,08/10/2011 20,.050,117387.218000,7495.900,374.94,7495.900
08/10/2011 17,08/10/2011 21,.050,117661.160000,6884.700,344.34,6884.700
08/10/2011 18,08/10/2011 22,.040,117536.380000,6790.100,271.63,6790.100
08/10/2011 19,08/10/2011 23,.040,114458.873000,6031.600,241.32,6031.600
08/10/2011 20,08/11/2011 00,.020,109500.288000,6113.300,122.31,6113.300
08/10/2011 21,08/11/2011 01,.040,106687.005000,6106.700,244.29,6106.700
08/10/2011 22,08/11/2011 02,.020,103897.540000,6123.000,122.49,6123.000
08/10/2011 23,08/11/2011 03,.000,96263.590000,6322.600,.00,6322.600
08/10/2011 24,08/11/2011 04,.000,87691.421000,6482.200,.00,6482.200
08/11/2011 01,08/11/2011 05,.000,80587.781000,6441.500,.00,6441.500
08/11/2011 02,08/11/2011 06,.000,75560.275000,6439.200,.00,6439.200
08/11/2011 03,08/11/2011 07,.000,72370.152000,6451.700,.00,6451.700
08/11/2011 04,08/11/2011 08,.000,70645.516000,6440.100,.00,6440.100
08/11/2011 05,08/11/2011 09,.000,70568.502000,6403.500,.00,6403.500
08/11/2011 06,08/11/2011 10,.000,73400.416000,6271.700,.00,6271.700
08/11/2011 07,08/11/2011 11,.000,77584.096000,7225.000,.00,7225.000
08/11/2011 08,08/11/2011 12,.000,82692.893000,7263.000,.00,7263.000
08/11/2011 09,08/11/2011 13,.000,88721.480000,7407.100,.00,7407.100
08/11/2011 10,08/11/2011 14,.000,94145.734000,7353.600,.00,7353.600
08/11/2011 11,08/11/2011 15,.010,98754.158000,7321.600,73.21,7321.600
08/11/2011 12,08/11/2011 16,.020,102212.787000,7336.400,146.76,7336.400
08/11/2011 13,08/11/2011 17,.040,104538.967000,7340.800,293.66,7340.800
08/11/2011 14,08/11/2011 18,.040,107197.325000,7315.900,292.68,7315.900
08/11/2011 15,08/11/2011 19,.050,109446.896000,7284.400,364.31,7284.400
08/11/2011 16,08/11/2011 20,.080,110907.817000,7257.000,580.57,7257.000
