Preliminary Day-ahead Scheduling Reserve Summary
Month:,"April, 2011" ,Report Creation Timestamp (EPT):, 12/03/2012 01:36:51 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
04/13/2011 13,04/13/2011 17,.000,75516.953000,4895.300,.00,4895.300
04/13/2011 14,04/13/2011 18,.000,74978.869000,4932.900,.00,4932.900
04/13/2011 15,04/13/2011 19,.000,74321.408000,4915.000,.00,4915.000
04/13/2011 16,04/13/2011 20,.000,73880.254000,4920.000,.00,4920.000
04/13/2011 17,04/13/2011 21,.000,73811.797000,4334.100,.00,4334.100
04/13/2011 18,04/13/2011 22,.000,73705.286000,4328.000,.00,4328.000
04/13/2011 19,04/13/2011 23,.000,73260.510000,4311.600,.00,4311.600
04/13/2011 20,04/14/2011 00,.000,74079.759000,4367.500,.00,4367.500
04/13/2011 21,04/14/2011 01,.010,76684.768000,4229.600,42.32,4229.600
04/13/2011 22,04/14/2011 02,.000,75176.287000,4262.000,.00,4262.000
04/13/2011 23,04/14/2011 03,.000,70251.797000,4139.200,.00,4139.200
04/13/2011 24,04/14/2011 04,.000,64433.523000,4311.300,.00,4311.300
04/14/2011 01,04/14/2011 05,.000,60399.813000,4782.800,.00,4782.800
04/14/2011 02,04/14/2011 06,.000,58024.330000,4787.800,.00,4787.800
04/14/2011 03,04/14/2011 07,.000,57128.285000,4886.700,.00,4886.700
04/14/2011 04,04/14/2011 08,.000,57145.194000,4881.800,.00,4881.800
04/14/2011 05,04/14/2011 09,.000,58479.928000,4990.300,.00,4990.300
04/14/2011 06,04/14/2011 10,.000,63136.387000,4777.500,.00,4777.500
04/14/2011 07,04/14/2011 11,.000,71262.337000,5053.900,.00,5053.900
04/14/2011 08,04/14/2011 12,.000,75140.870000,4970.500,.00,4970.500
04/14/2011 09,04/14/2011 13,.000,75109.527000,4916.100,.00,4916.100
04/14/2011 10,04/14/2011 14,.000,74433.699000,4985.800,.00,4985.800
04/14/2011 11,04/14/2011 15,.000,74211.859000,5028.200,.00,5028.200
04/14/2011 12,04/14/2011 16,.000,73708.470000,4991.600,.00,4991.600
04/14/2011 13,04/14/2011 17,.000,73267.186000,5006.600,.00,5006.600
