Preliminary Day-ahead Scheduling Reserve Summary
Month:,"February, 2010" ,Report Creation Timestamp (EPT):, 03/30/2012 09:56:30 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
02/24/2010 08,02/24/2010 13,.050,89189.640000,5875.600,293.86,5875.600
02/24/2010 09,02/24/2010 14,.050,88759.089000,5885.100,294.34,5885.100
02/24/2010 10,02/24/2010 15,.040,87685.323000,5884.700,235.39,5884.700
02/24/2010 11,02/24/2010 16,.040,86937.765000,6077.800,243.16,6077.800
02/24/2010 12,02/24/2010 17,.040,85972.390000,6078.600,243.18,6078.600
02/24/2010 13,02/24/2010 18,.040,85096.082000,6068.500,242.78,6068.500
02/24/2010 14,02/24/2010 19,.040,84588.713000,5981.300,239.24,5981.300
02/24/2010 15,02/24/2010 20,.040,83932.611000,5834.800,233.37,5834.800
02/24/2010 16,02/24/2010 21,.040,83701.848000,5771.500,230.86,5771.500
02/24/2010 17,02/24/2010 22,.040,84942.135000,5837.100,233.47,5837.100
02/24/2010 18,02/24/2010 23,.040,87955.848000,5982.700,239.35,5982.700
02/24/2010 19,02/25/2010 00,.110,92317.862000,6047.700,665.26,6047.700
02/24/2010 20,02/25/2010 01,.070,92848.340000,6078.600,425.51,6078.600
02/24/2010 21,02/25/2010 02,.070,91642.987000,6072.800,425.10,6072.800
02/24/2010 22,02/25/2010 03,.050,88581.209000,5951.900,297.71,5951.900
02/24/2010 23,02/25/2010 04,.040,83810.355000,5705.200,228.22,5705.200
02/24/2010 24,02/25/2010 05,.000,78387.250000,5748.900,.00,5748.900
02/25/2010 01,02/25/2010 06,.000,74559.680000,5821.800,.00,5821.800
02/25/2010 02,02/25/2010 07,.000,72559.680000,5884.100,.00,5884.100
02/25/2010 03,02/25/2010 08,.000,71886.084000,5790.300,.00,5790.300
02/25/2010 04,02/25/2010 09,.000,72270.538000,5767.100,.00,5767.100
